Latitude,Longitude
36.89,-89.53
21.28,-157.82
30.43,-84.28
30.43,-84.28
30.43,-84.28
37.32,-121.87
26.71,-80.15
36.89,-89.53
36.89,-89.53
29.72,-95.38
29.72,-95.38
39.74,-104.83
34.03,-118.49
38.1,-121.27
28.29,-81.41
41.56,-90.58
46.73,-71.28
48.24,-78.22
47.68,-68.88
40.06,-105.28
45.32,-122.57
47.76,-122.18
37.25,-121.79
41.87,-87.67
41.87,-87.67
31.65,-84.26
32.7,-97.02
42.76,-73.94
42.76,-73.94
42.76,-73.94
25.85,-80.12
39.95,-75.15
39.95,-75.15
39.95,-75.15
39.95,-75.15
42.66,-70.62
42.66,-70.62
39.34,-76.49
43.05,-76.07
39.66,-104.99
48.41,-123.49
40.79,-73.97
48.43,-71.06
45.5,-73.43
39,-76.92
36.81,-119.69
40.2,-76.02
40.09,-75.41
35.99,-80.02
42.05,-88.04
36.34,-94.19
34.4,-119.7
34.4,-119.7
42.36,-72.55
35.99,-78.9
35.99,-78.9
42.34,-71.07
41.4,-81.55
42.34,-71.07
42.34,-71.07
41.75,-70.51
41.75,-70.51
42.41,-71
42.41,-71
54.39,-128.53
48.55,-71.32
32.6,-96.94
44.76,-85.61
38.58,-121.52
39.74,-105.02
30.71,-95.55
40.78,-74.23
30.6,-96.12
41.57,-73.91
40.57,-111.9
40.57,-111.9
39.63,-106.29
39.63,-106.29
39.63,-106.29
39.63,-106.29
40.68,-111.95
42.36,-72.55
49.32,-123.06
44.09,-87.66
31.3,-92.53
37.92,-122.33
31.3,-92.53
45.43,-122.58
33.03,-96.84
47.47,-122.14
49.32,-123.07
45.56,-122.69
35.2,-80.88
38.07,-122.23
37.51,-121.94
30.71,-94.92
30.27,-97.74
32.86,-116.92
45.45,-123.84
37.44,-85.74
42.36,-71.16
42.36,-71.16
42.69,-73.83
42.27,-87.95
33.21,-117.23
42.22,-70.94
42.22,-70.94
42.22,-70.92
42.22,-70.92
42.12,-74.41
49.33,-123.08
30.39,-96.07
48.12,-123.43
38,-75.54
38.25,-75.29
38.57,-76.08
49.23,-123.01
49.25,-122.97
49.22,-123
46.13,-70.7
46.84,-71.33
38.9,-77.04
36.06,-79.54
33.84,-84.43
34.05,-118.22
39.74,-75.55
38.99,-75.45
38.99,-75.45
35.04,-80.85
33.4,-111.95
33.4,-111.95
33.4,-111.95
33.4,-111.95
33.4,-111.95
33.21,-117.23
33.21,-117.23
45.45,-123.84
35.97,-78.9
44.65,-63.58
33.78,-84.39
33.78,-84.39
33.78,-84.39
33.78,-84.39
33.78,-84.39
40.76,-73.86
30.41,-97.72
30.41,-97.72
47.97,-122.2
33.95,-118.34
33.95,-118.34
33.95,-118.34
33.95,-118.34
33.95,-118.34
33.95,-118.34
33.95,-118.34
33.95,-118.34
33.95,-118.34
49.18,-122.83
40.3,-79.5
49.18,-122.81
38.99,-119.16
38.99,-119.16
42.7,-83.4
26.71,-80.21
46.39,-63.79
46.39,-63.79
46.39,-63.79
46.39,-63.79
47.09,-71.19
45.97,-74.34
39.97,-74.89
34.05,-84.18
27.77,-82.64
33.46,-82.2
43.01,-70.92
33,-96.77
41.19,-96.11
43.09,-73.77
43.09,-73.77
43.09,-73.77
43.09,-73.77
37.9,-122.06
41.26,-95.94
41.26,-95.94
37.01,-121.56
37.01,-121.56
37.01,-121.56
37.01,-121.56
37.01,-121.56
37.01,-121.56
37.01,-121.56
37.01,-121.56
38.39,-86.93
38.39,-86.93
37.27,-107.88
37.27,-107.88
35.59,-82.56
42.47,-72.61
40.86,-124.08
40.86,-124.08
40.86,-124.08
40.86,-124.08
38.98,-76.49
49.14,-123.03
49.03,-123.07
43.07,-79.11
45.48,-74.28
35.2,-97.44
35.18,-97.44
33.99,-118.37
33.99,-118.37
33.99,-118.37
30.49,-97.68
43.35,-121.83
39.01,-94.58
26.77,-80.05
26.77,-80.05
30.4,-97.71
33.95,-118.34
44.81,-91.5
44.81,-91.5
44.81,-91.5
44.37,-73.4
42.4,-71.25
42.4,-71.25
42.4,-71.25
42.4,-71.25
44.36,-73.39
42.61,-73.73
43.04,-83.52
36.84,-119.88
36.84,-119.88
36.84,-119.88
36.84,-119.88
44.38,-103.73
45.51,-122.96
45.35,-80.2
48.43,-68.53
46.07,-64.72
46.1,-64.75
46.09,-64.7
48.45,-123.38
44.56,-123.28
44.56,-123.28
38.92,-77.2
40.75,-111.88
33.41,-112.01
33.41,-112.01
33.41,-112.02
33.41,-112.02
39.96,-83
39.96,-83
39.96,-83
34.03,-84.57
46.83,-100.82
46.78,-100.76
36.13,-94.15
39.75,-104.99
39.75,-104.99
34.03,-118.47
30.59,-96.29
35.87,-83.56
41.81,-88.08
41.81,-88.08
38.74,-89.95
49.09,-123.08
49.52,-115.06
35.87,-86.45
38.82,-104.76
47.17,-122.52
32.79,-96.8
33.88,-117.89
31.24,-81.47
31.23,-81.47
31.23,-81.47
33.88,-117.89
33.88,-117.89
33.88,-117.89
33.88,-117.89
33.88,-117.89
33.88,-117.89
33.88,-117.89
33.88,-117.89
31.23,-81.47
38.75,-76.85
31.25,-81.46
31.23,-81.48
31.23,-81.48
31.24,-81.48
31.23,-81.48
31.23,-81.47
31.24,-81.47
31.24,-81.47
31.23,-81.47
31.23,-81.47
31.23,-81.48
31.25,-81.46
44.96,-93.08
34.05,-118.25
34.05,-118.25
34.05,-118.25
34.05,-118.25
34.05,-118.25
42.73,-73.85
42.73,-73.85
42.73,-73.85
42.73,-73.85
42.73,-73.85
39.02,-76.76
39.02,-76.76
32.94,-117.24
51.3,-116.95
49.48,-117.3
48.78,-87.1
49.73,-94.32
26.6,-81.81
26.6,-81.81
26.6,-81.81
26.6,-81.81
26.6,-81.81
32.91,-97.01
32.82,-96.79
32.82,-96.79
39.99,-75.78
44.07,-123.36
33.47,-111.9
37.99,-122.53
30.38,-97.64
33.65,-84.42
37.84,-122.11
37.84,-122.11
37.84,-122.11
37.84,-122.11
37.84,-122.11
37.84,-122.11
40.7,-105
38.89,-77.01
42.28,-71.03
42.28,-71.03
42.28,-71.03
42.28,-71.03
33.61,-117.71
42.74,-73.79
42.74,-73.79
42.28,-71.03
42,-87.88
44.41,-73.22
38.74,-89.95
38.74,-89.94
32.92,-83.71
33.61,-117.71
40.7,-105
40.7,-105
37.43,-121.92
51.56,-114.1
34.04,-118.44
47.61,-122.33
42.36,-71.1
42.36,-71.1
40.48,-106.83
41.51,-81.6
30.03,-95.48
44.76,-85.62
44.76,-85.63
21.36,-157.93
33.53,-101.91
40.15,-82.97
40.15,-82.97
40.15,-82.97
40.15,-82.97
37.81,-122.3
37.5,-77.58
40.44,-75.33
40.44,-75.33
34.83,-106.78
34.83,-106.78
34.83,-106.78
40.44,-75.34
40.44,-75.34
40.44,-75.34
40.44,-75.34
45.42,-122.74
45.51,-122.68
41.94,-74.03
41.94,-74.02
44.52,-109.08
32.23,-110.96
32.23,-110.96
38.73,-120.8
34.92,-120.43
47.63,-122.35
48.01,-122.2
37.48,-122.17
32.94,-116.88
36.12,-115.31
36.12,-115.31
37.81,-122.3
37.81,-122.3
26.24,-80.09
36.11,-115.18
44.69,-73.5
44.69,-73.5
40.7,-105
39.13,-76.84
34.07,-117.98
45.65,-72.69
39.99,-83
30.29,-86.02
37.48,-122.17
37.48,-122.17
37.48,-122.17
37.48,-122.17
43.71,-79.47
40.04,-107.91
40.07,-76.3
41.89,-87.62
36.15,-115.11
41.75,-87.72
35.37,-120.85
36.15,-115.11
32.24,-111
35.6,-82.54
44.97,-93.4
44.97,-93.4
45.43,-122.56
44.92,-123
40.41,-104.98
44.07,-123.1
34.05,-83.99
40.09,-74.96
46.77,-71.31
43.55,-80.27
43.54,-80.24
39.23,-84.51
46.2,-70.77
45.76,-73.81
45.57,-73.87
38.99,-77.1
37.22,-80.4
49.04,-123.09
41.89,-87.62
37.59,-122.34
37.59,-122.34
37.59,-122.34
37.59,-122.34
37.59,-122.34
37.59,-122.34
37.59,-122.34
37.59,-122.34
37.59,-122.34
37.59,-122.34
42.55,-83.79
42.51,-70.9
40.71,-73.85
41.25,-74.37
44.83,-68.74
43.68,-70.44
42.29,-72.66
42.55,-83.79
42.17,-71.19
43.37,-80.97
43.68,-70.44
41.55,-87.42
29.71,-95.4
29.71,-95.4
29.71,-95.4
42.29,-72.66
42.29,-72.66
42.29,-72.66
42.29,-72.66
42.29,-72.66
42.29,-72.66
42.48,-71.11
42.48,-71.11
35.24,-81.07
42.68,-91.53
37.48,-122.17
33.46,-88.8
41.59,-93.62
41.59,-93.62
41.59,-93.62
41.59,-93.62
39.56,-85.78
39.56,-85.78
43.68,-73.97
43.68,-73.97
38.94,-95.28
34.2,-86.16
39.54,-119.73
39.54,-119.73
39.01,-76.68
39.03,-76.61
40.23,-74.09
39.73,-121.84
45.37,-73.49
45.35,-66.22
38.07,-122.54
26.72,-81.76
28.54,-81.38
47.62,-122.34
47.62,-122.34
47.61,-122.34
47.62,-122.34
47.62,-122.34
47.62,-122.34
47.62,-122.34
47.62,-122.34
47.62,-122.34
47.62,-122.34
47.61,-122.34
47.62,-122.34
33.68,-117.74
47.62,-122.34
47.62,-122.34
47.62,-122.34
47.62,-122.34
47.62,-122.34
47.62,-122.34
47.62,-122.34
47.62,-122.34
47.62,-122.34
47.62,-122.34
47.62,-122.34
47.62,-122.34
47.62,-122.34
47.62,-122.34
47.62,-122.34
47.62,-122.34
47.62,-122.34
47.62,-122.34
47.62,-122.34
47.62,-122.34
47.62,-122.34
47.62,-122.34
47.62,-122.34
47.62,-122.34
47.62,-122.34
47.62,-122.34
47.62,-122.34
47.62,-122.34
47.62,-122.34
47.62,-122.34
47.62,-122.34
47.62,-122.34
47.62,-122.34
47.62,-122.34
47.62,-122.34
47.62,-122.34
33.46,-88.8
40.08,-74.84
29.56,-98.59
34.02,-118.39
34.02,-118.39
34.02,-118.39
34.02,-118.39
39.96,-105.17
39.96,-105.17
47.62,-122.34
47.62,-122.34
47.62,-122.34
47.62,-122.34
33.81,-118.33
33.81,-118.33
33.81,-118.33
33.81,-118.33
33.81,-118.33
33.81,-118.33
33.8,-118.33
33.8,-118.34
33.8,-118.33
33.8,-118.34
33.8,-118.33
33.8,-118.33
33.8,-118.33
33.81,-118.33
47.61,-122.2
47.61,-122.2
47.61,-122.2
47.61,-122.2
47.61,-122.2
47.61,-122.2
47.61,-122.2
47.61,-122.2
47.61,-122.2
47.61,-122.2
47.61,-122.2
47.61,-122.2
47.61,-122.2
29.45,-95.08
26.24,-80.09
40.28,-111.68
40.28,-111.68
40.28,-111.68
40.28,-111.68
41.72,-71.14
41.72,-71.14
47.61,-122.2
40.42,-104.86
42.35,-83.04
42.35,-83.04
40.1,-83.15
42.25,-71.68
40.82,-81.93
34.02,-118.28
34.02,-118.28
46.5,-75.15
45.57,-122.73
27.77,-82.64
45.57,-122.73
34.08,-118.04
39.66,-80.01
38.89,-77.01
46.45,-90.17
33.87,-98.53
42.51,-70.9
42.51,-70.91
41.14,-73.49
41.14,-73.49
41.14,-73.49
26.24,-80.19
29.28,-81.06
38.55,-121.69
26.24,-80.19
40.84,-73.06
40.84,-73.06
40.84,-73.06
42.66,-73.78
40.74,-73.6
28.54,-81.32
28.54,-81.32
28.54,-81.32
45.64,-72.95
47.62,-122.35
33.63,-111.89
42.89,-71.47
44.94,-93.1
42.19,-71.76
31.91,-106.56
34.18,-118.59
39.99,-82.99
39.99,-82.99
42.6,-83.16
33.02,-96.83
39.49,-106.07
42.16,-88.05
38.27,-84.56
38.27,-84.56
43.57,-85.32
41.58,-71.09
39.56,-107.37
33.7,-117.91
34.14,-118.22
45.56,-122.7
43.02,-76.14
43.52,-80.25
43.54,-80.25
39.03,-84.46
45.9,-72.52
45.42,-72.68
45.4,-72.73
47.75,-64.71
36.17,-115.22
41.4,-81.6
38.41,-75.06
47.62,-122.35
42.35,-71.07
32.83,-96.79
34.03,-118.24
44.46,-73.22
42.39,-71.08
40.89,-73.9
40.89,-73.88
35.94,-79.99
40.72,-111.94
40.72,-111.94
42.72,-73.75
42.72,-73.75
42.72,-73.75
42.72,-73.75
42.72,-73.75
42.25,-71.67
42.25,-71.68
44.47,-73.18
44.47,-73.18
44.47,-73.18
44.47,-73.18
44.47,-73.18
38.83,-104.82
40.39,-105.11
36.01,-80
42.05,-70.68
46.1,-70.65
43.66,-79.6
39.05,-76.96
30.31,-86.09
42.7,-84.58
25.7,-80.16
34.03,-118.24
49.28,-123.01
38.65,-121.51
47.76,-122.19
47.76,-122.19
47.76,-122.19
47.76,-122.19
47.76,-122.19
47.76,-122.19
44.29,-73.98
44.29,-73.98
42.39,-71.08
42.39,-71.08
42.39,-71.08
41.9,-87.64
43.32,-79.83
43.32,-79.83
36.16,-86.79
36.16,-86.79
36.16,-86.79
36.16,-86.79
36.16,-86.79
36.16,-86.79
36.16,-86.79
36.16,-86.79
36.16,-86.79
36.16,-86.79
36.16,-86.79
36.16,-86.79
27.43,-80.39
36.16,-86.79
36.16,-86.79
36.16,-86.79
36.16,-86.79
36.16,-86.79
36.16,-86.79
36.16,-86.79
40.83,-83.28
34.94,-78.91
38.94,-95.28
41.22,-81.49
38.95,-93.09
44.47,-73.18
43.65,-96.2
44.4,-68.59
36.1,-75.72
47.04,-122.9
47.5,-122.63
40.76,-73.92
40.76,-73.92
46.36,-73.35
47.76,-122.19
36.16,-86.79
34.54,-112.47
47.62,-122.19
37.29,-121.94
48.45,-123.37
37.41,-122.07
39.34,-76.76
40.22,-92.58
37.41,-122.07
37.41,-122.07
37.41,-122.07
37.41,-122.07
37.41,-122.07
41.05,-85.11
41.05,-85.11
38.79,-121.21
38.79,-121.21
38.79,-121.21
38.79,-121.21
38.79,-121.21
38.79,-121.21
38.79,-121.21
38.79,-121.21
38.79,-121.21
39.03,-95.75
39.03,-95.75
40.62,-96.96
43.16,-86.21
40.82,-81.39
35.39,-119.04
43.03,-89.35
42.9,-89.38
37.87,-119.36
36.49,-121.15
37.67,-119.78
37.74,-119.6
26.12,-80.14
40.71,-73.97
40.75,-73.97
44.05,-123.07
32.7,-117.16
39.56,-104.82
39.56,-104.82
34.1,-118.32
42.88,-73.2
33.66,-117.77
33.66,-117.77
40.6,-79.19
33.26,-111.88
44.66,-63.61
37.78,-122.39
37.78,-122.39
37.78,-122.39
37.78,-122.39
37.78,-122.39
37.78,-122.39
37.78,-122.39
37.78,-122.39
37.78,-122.39
37.78,-122.39
37.78,-122.39
37.78,-122.39
37.78,-122.39
37.78,-122.39
37.78,-122.39
37.78,-122.39
37.78,-122.39
37.78,-122.39
37.78,-122.39
37.78,-122.39
34.48,-97.97
41.74,-71.44
41.74,-71.44
41.74,-71.44
41.74,-71.44
38.89,-77.44
40.77,-111.86
40.77,-111.86
30.47,-90.86
34.48,-97.97
42.72,-73.81
45.43,-75.73
37.74,-119.6
25.77,-80.19
47.19,-122.3
46.55,-87.47
25.78,-80.14
42.24,-85.59
34.5,-82.97
31.26,-95.99
39.65,-106.08
33.99,-117.9
30.09,-83.57
33.43,-84.19
33.48,-117.13
32.91,-117.15
36.9,-76.23
34.01,-118.15
40,-79.05
34,-117.73
30.27,-81.62
40.78,-73.65
36.69,-78.9
45.75,-87.09
47.49,-94.91
42.08,-86.42
40.86,-73.13
34.08,-118.1
39.98,-74.89
41.8,-77.09
30.01,-97.86
36.85,-119.79
34.38,-84.92
33.12,-117.32
33.14,-117.18
38.73,-121.32
26.14,-80.34
37.66,-122.06
41.59,-93.62
25.75,-80.26
40.83,-73.37
40.83,-73.37
45.49,-122.76
40.2,-75.16
33.11,-117.1
40.2,-75.16
40.2,-75.16
40.2,-75.16
41.7,-71.43
41.7,-71.43
41.7,-71.43
40.2,-75.16
40.2,-75.16
40.2,-75.16
40.2,-75.16
30.65,-97.68
30.65,-97.68
36.02,-90.53
36.06,-90.49
39.74,-105.16
39.74,-105.16
34.05,-118.23
34.05,-118.23
40.24,-74.72
38.94,-76.73
48,-69.05
48.99,-64.4
50.02,-66.88
41.27,-75.8
25.7,-80.16
41.09,-102.47
37.05,-94.41
40.77,-83.83
38.26,-104.64
33.88,-117.89
33.88,-117.89
40.02,-105.25
42.19,-87.83
42.32,-84.02
42.32,-84.02
46.46,-71.04
49.78,-67.17
37.05,-94.41
41.59,-93.62
41.59,-93.62
41.93,-87.69
41.93,-87.69
37.01,-121.56
37.01,-121.56
43.03,-76.01
43.03,-76.01
40.44,-84.04
43.08,-76.88
43.08,-76.88
38.22,-85.58
45.03,-92.85
35.71,-79.82
35.71,-79.82
40.78,-73.94
40.76,-73.96
40.77,-73.96
39.07,-77.16
34.05,-117.84
45.79,-72.86
45.03,-74.73
40.56,-75.52
44.87,-93.49
27.95,-82.5
27.95,-82.5
27.95,-82.5
30.17,-92.08
40.43,-111.9
40.1,-83.16
42.96,-87.95
39.05,-84.55
43.85,-79.02
43.85,-79.02
39.19,-84.41
39.19,-84.41
40.27,-94.01
43.55,-96.72
40.27,-94.01
44.83,-93.46
42.33,-83.03
45.34,-80.01
39.95,-75.17
37.4,-122.01
32.75,-117.17
40.07,-75.53
27.95,-82.5
27.95,-82.5
42.31,-71.39
42.31,-71.39
32.39,-112.87
32.39,-112.87
39.91,-105.12
47.89,-97.08
47.89,-97.08
49.17,-123.15
42.64,-71.32
42.64,-71.32
49.17,-123.15
35.43,-79.59
34.15,-117.23
43.88,-79.02
42.64,-71.32
42.64,-71.32
42.64,-71.32
42.64,-71.32
42.64,-71.32
42.64,-71.32
42.64,-71.32
42.64,-71.32
44.84,-93.51
43.87,-73.75
41.93,-124.17
36.51,-82.45
42.36,-71.1
38.92,-77.03
37.97,-122.53
37.31,-121.94
37.31,-121.94
37.31,-121.94
37.32,-121.93
37.32,-121.93
37.48,-122.17
37.48,-122.17
37.48,-122.17
37.48,-122.16
37.97,-122.56
42.43,-71.06
42.43,-71.06
42.43,-71.06
42.43,-71.06
42.43,-71.06
37.59,-122.34
39.73,-121.79
39.73,-121.79
40.78,-72.98
35.32,-80.66
39.9,-74.23
43.61,-116.27
40.92,-111.9
40.92,-111.9
26.72,-80.05
26.72,-80.05
26.72,-80.05
35.09,-106.56
33.97,-117.32
33.97,-117.32
33.97,-117.32
33.97,-117.32
33.97,-117.32
33.98,-117.32
33.97,-117.32
40.24,-77.04
43.98,-75.95
20.91,-156.32
48.42,-123.36
53.54,-113.49
48.45,-123.42
43.52,-80.29
43.52,-80.29
35.75,-79.17
39.05,-76.96
37.79,-122.41
39.05,-76.96
33.44,-111.87
39.8,-104.98
42.11,-87.73
37.31,-121.94
45.63,-122.54
45.63,-122.54
39.96,-105.15
39.91,-75.57
42.74,-73.82
42.74,-73.82
35.18,-106.56
39.76,-104.98
39.76,-104.98
44.88,-93.32
36.91,-121.76
27.77,-82.63
43.09,-79.08
48.24,-114.28
48.38,-114.33
48.41,-114.34
41.21,-81.44
38.81,-76.74
40.09,-76.19
39.68,-75.65
40.43,-74.39
40.74,-74.39
40.84,-74.46
41.29,-73.49
41.67,-72.9
41.58,-72.51
41.58,-72.5
41.89,-71.37
42.35,-71.08
39.39,-76.74
39.34,-76.64
39.28,-76.75
39.21,-76.78
39.11,-76.94
38.86,-77.08
38.83,-77.32
38.77,-77.15
38.3,-76.51
34.07,-83.92
33.41,-84.2
41.99,-87.66
41.98,-87.67
41.98,-87.66
41.88,-87.67
41.88,-87.67
41.87,-87.63
41.83,-87.63
41.83,-87.64
33.23,-97.16
33.14,-96.67
33.03,-96.8
33.01,-96.77
33.01,-96.59
32.94,-96.72
32.92,-96.9
32.81,-96.62
32.69,-97.41
30.21,-95.46
29.72,-95.44
32.63,-117.08
33.07,-117.07
33.56,-117.21
33.64,-117.59
48.51,-122.61
47.71,-122.57
46.66,-92.48
44.89,-97.09
41,-75.27
47.89,-97.08
32.63,-80.88
37.62,-122.4
37.62,-122.4
37.62,-122.4
37.62,-122.4
37.62,-122.4
37.62,-122.4
37.62,-122.4
37.62,-122.4
37.62,-122.4
37.62,-122.4
37.62,-122.4
37.62,-122.4
35.89,-86.38
35.85,-86.41
30.45,-86.63
30.45,-86.63
38.88,-77.03
38.02,-122.53
30.41,-97.65
43.04,-71.45
33.72,-117.83
32.08,-81.08
32.08,-81.08
32.08,-81.08
32.08,-81.08
32.08,-81.08
32.08,-81.08
42.72,-73.75
42.72,-73.75
41.46,-81.08
44.4,-68.59
36.16,-81.87
36.95,-84.1
36.95,-84.1
33.52,-86.67
33.52,-86.67
35.36,-81.93
39.15,-84.47
34.05,-118.26
40.27,-94.01
42.72,-90.46
40.01,-75.18
49.08,-123.06
40.68,-74
40.67,-73.98
45.56,-73.57
32.8,-96.8
29.76,-95.62
38.99,-104.81
48.75,-122.48
42.78,-91.1
38.52,-121.97
33.88,-118.03
33.65,-117.76
33.65,-117.76
33.65,-117.76
33.65,-117.77
33.65,-117.77
33.65,-117.77
33.65,-117.76
33.65,-117.77
33.65,-117.76
33.65,-117.77
33.65,-117.76
33.65,-117.77
33.65,-117.76
33.65,-117.76
33.65,-117.77
36.13,-80.66
36.13,-80.66
30.26,-97.74
42.19,-87.83
42.1,-71.05
42.1,-71.05
28.25,-82.73
28.25,-82.73
34.66,-80.95
38.27,-85.82
40.73,-74.15
45.61,-73.66
40.7,-73.95
33.45,-111.97
33.45,-111.97
32.72,-117.17
32.72,-117.17
47.43,-122.3
47.25,-122.44
42.25,-87.95
44.01,-73.18
42.35,-71.04
39.97,-77.63
41.53,-70.67
39.05,-76.52
38.88,-77.03
36.05,-112.12
38.7,-121.76
34.02,-84.56
32.9,-97.04
32.89,-97.04
33.89,-84.46
33.76,-84.39
33.8,-84.04
33.74,-84.39
33.74,-84.36
29.74,-95.48
29.74,-95.44
29.73,-95.55
29.55,-81.18
28.59,-81.2
28.59,-81.2
26.38,-80.12
26.35,-80.09
26.35,-80.09
26.31,-80.2
26.21,-80.11
25.81,-80.32
25.78,-80.28
25.76,-80.37
25.78,-80.21
25.78,-80.19
25.75,-80.26
34.06,-118.25
43.63,-72.32
33.88,-118.03
33.76,-118.19
44.96,-93.08
35.61,-106
36.77,-119.77
36.77,-119.77
36.77,-119.77
36.77,-119.77
36.8,-119.89
36.8,-119.89
32.76,-117.16
32.77,-117.16
32.77,-117.16
41.16,-87.89
33.21,-111.57
33.21,-111.57
42.25,-71.68
42.25,-71.68
36.39,-80.47
34.53,-90.59
43.04,-87.92
47.95,-122.31
47.81,-122.37
47.7,-122.15
48.08,-123.1
47.72,-122.34
47.62,-122.34
47.61,-122.32
42.89,-85.61
42.88,-85.61
43.52,-114.32
45.69,-122.66
45.67,-122.6
44.34,-72.76
44.04,-121.34
39.77,-105
39.75,-105
39.75,-105.23
39.7,-105.14
39.6,-104.71
39.6,-104.89
39.53,-104.77
39.95,-83.85
39.13,-88.56
40.46,-79.98
38.55,-106.93
42.57,-71.4
42.26,-71.8
41.83,-72.74
42.4,-71.15
42.32,-71.23
42.32,-71.23
41.48,-72.78
42.31,-123.2
37.71,-85.83
40.66,-73.98
40.07,-75.68
40.06,-75.69
39.97,-75.13
39.96,-75.17
39.4,-76.93
39.37,-76.45
39.13,-77.24
39.36,-76.41
39.3,-76.6
39.3,-76.6
39.22,-76.87
39.29,-76.59
39.22,-76.84
39.11,-77.18
39.1,-76.85
39,-77.03
38.99,-77.03
38.93,-77.22
39.01,-76.92
38.87,-77.21
38.91,-77.05
38.89,-77.08
38.88,-77.11
38.83,-77.21
38.88,-77.02
38.64,-77.3
36.86,-84.98
38.61,-77.26
38.62,-76.92
39.76,-121.83
37.41,-79.16
38,-122.56
37.89,-122.3
34.53,-83.99
37.78,-122.4
37.63,-122.09
37.61,-122.08
37.67,-122.38
37.34,-121.89
32.94,-96.82
33.92,-84.35
33.75,-84.32
33.93,-116.95
34.08,-118
34.02,-118.5
33.82,-117.92
33.86,-118.23
33.66,-117.7
47.38,-122.26
39.41,-104.86
26.3,-80.25
40.66,-73.81
39.1,-84.5
39.1,-84.51
39.11,-84.51
46.18,-72.5
39.63,-119.85
39.62,-119.9
39.62,-119.89
38.87,-106.98
33.55,-117.66
33.55,-117.66
33.55,-117.66
42.39,-71.08
42.72,-73.75
39,-119.16
39,-119.16
42.62,-83.28
42.62,-83.28
38.99,-94.67
42.39,-71.08
42.39,-71.08
47.53,-121.82
47.53,-121.87
47.53,-121.83
37.63,-107.81
42.48,-71.75
42.48,-71.75
42.93,-73.24
34.44,-83.66
42.62,-83.28
40.66,-73.81
26.16,-80.1
34.02,-118.49
43.16,-76.33
33.91,-83.47
33.57,-112.17
28.25,-82.73
42.64,-84.52
38,-78.5
38,-78.5
32.88,-117.22
32.88,-117.22
32.88,-117.22
32.88,-117.22
32.88,-117.22
42.72,-73.75
42.72,-73.75
41.64,-70.92
28.25,-82.73
50.71,-119.25
39.22,-84.54
45.58,-73.74
45.85,-74.07
46.14,-72.72
44.66,-124.05
45.42,-122.72
46.73,-124.02
43.62,-116.21
40.07,-105.2
44.93,-123.03
39.71,-104.99
39.2,-94.5
43.18,-73.06
39.81,-77.22
40.15,-75.31
39.96,-74.89
39.37,-76.8
38.96,-77.36
38.95,-77.36
38.98,-77.09
38.9,-77.07
38.9,-77.03
38.9,-77.03
38.9,-77.03
38.9,-77.03
38.9,-77.01
38.9,-77.02
38.89,-76.84
38.36,-122.33
36.04,-115.02
37.94,-122.36
37.68,-121.87
37.8,-122.4
37.49,-122.22
33.89,-84.52
35.38,-119.02
34.17,-118.59
32.93,-117.24
32.9,-117.21
28.59,-81.2
25.88,-80.12
25.78,-80.28
40.72,-73.99
28.64,-96.61
44.87,-93.43
48,-122.21
46.27,-118.15
44.36,-73.24
44,-121.4
42.93,-72.28
40.44,-79.99
40.76,-73.98
37.79,-122.4
32.94,-117.24
32.94,-117.24
32.94,-117.24
28.14,-82.37
28.26,-81.34
27.94,-82.53
26.12,-80.14
25.99,-80.26
26,-80.14
25.75,-80.26
25.76,-80.2
25.66,-80.32
25.4,-80.58
49.23,-124.05
40.72,-111.86
46.81,-71.23
39.11,-84.52
47.33,-79.44
39.43,-84.28
40.77,-83.82
33.79,-117.76
33.8,-117.77
41.88,-87.64
41.91,-88.06
37.06,-113.59
33.27,-117.3
33.27,-117.3
33.27,-117.3
32.81,-96.81
40.51,-111.89
40.51,-111.89
41.9,-71.01
37.06,-113.59
31.16,-81.47
31.16,-81.47
44.87,-93.32
44.85,-93.35
44.82,-87.4
48.5,-122.62
47.81,-122.21
47.69,-122.15
47.62,-122.2
47.61,-122.2
47.58,-122.15
47.62,-122.33
47.61,-122.33
47.62,-122.36
47.61,-122.33
47.59,-122.63
47.64,-122.72
47.29,-122.2
47.28,-122.52
47.18,-122.43
47.06,-122.76
47,-122.83
41.25,-95.93
47.61,-124.37
45.62,-122.65
40.52,-105.09
44.26,-72.58
45.11,-123.14
40.07,-105.2
39.98,-105.13
39.97,-105.09
41.14,-112.06
39.81,-105.03
39.77,-104.87
39.75,-104.99
39.72,-104.82
39.68,-104.81
39.72,-105.19
43.98,-72.12
39.61,-104.75
43.58,-72.97
42.83,-73.88
44.05,-123.09
44.06,-123.09
44.05,-123.09
44.05,-123.09
42.32,-71.24
38.53,-109.49
42.32,-122.86
39.67,-78.72
40.76,-74.42
40.01,-76.73
39.37,-76.66
39.68,-75.62
39.36,-76.59
39.21,-76.94
39.25,-76.71
39.28,-76.6
39.15,-76.9
38.98,-77.43
39.06,-77.16
39.06,-77.16
39.17,-76.73
39.12,-76.79
38.98,-77.1
38.99,-77.03
39.1,-76.63
38.9,-77.1
39.05,-76.52
38.9,-77.02
38.99,-76.54
38.85,-77.01
38.75,-77.19
38.6,-76.9
36.15,-86.82
36.15,-86.8
35.14,-90.05
38.6,-121.43
38.53,-121.5
38.54,-121.73
38.27,-121.3
36.14,-115.16
38.44,-122.72
37.91,-122.04
35.23,-80.84
37.83,-122.26
